0.0,1.0
0.001,0.9995001249791693
0.002,0.999000499833375
0.003,0.9985011244377109
0.004,0.9980019986673331
0.005,0.9975031223974601
0.006,0.997004495503373
0.007,0.9965061178604149
0.008,0.9960079893439915
0.009000000000000001,0.9955101098295706
0.01,0.9950124791926823
0.011,0.9945150973089191
0.012,0.9940179640539353
0.013000000000000001,0.9935210793034477
0.014,0.9930244429332351
0.015,0.9925280548191384
0.016,0.9920319148370607
0.017,0.9915360228629667
0.018000000000000002,0.9910403787728836
0.019,0.9905449824429005
0.02,0.9900498337491681
0.021,0.9895549325678993
0.022,0.9890602787753687
0.023,0.988565872247913
0.024,0.9880717128619305
0.025,0.9875778004938814
0.026000000000000002,0.9870841350202876
0.027,0.9865907163177327
0.028,0.9860975442628619
0.029,0.9856046187323824
0.03,0.9851119396030626
0.031,0.9846195067517329
0.032,0.9841273200552851
0.033,0.9836353793906724
0.034,0.9831436846349096
0.035,0.9826522356650732
0.036000000000000004,0.9821610323583008
0.037,0.9816700745917915
0.038,0.981179362242806
0.039,0.9806888951886662
0.04,0.9801986733067553
0.041,0.9797086964745179
0.042,0.9792189645694596
0.043000000000000003,0.9787294774691476
0.044,0.97824023505121
0.045,0.9777512371933363
0.046,0.9772624837732771
0.047,0.9767739746688439
0.048,0.9762857097579093
0.049,0.9757976889184073
0.05,0.9753099120283326
0.051000000000000004,0.9748223789657411
0.052000000000000005,0.9743350896087494
0.053,0.973848043835535
0.054,0.9733612415243368
0.055,0.972874682553454
0.056,0.9723883668012469
0.057,0.9719022941461366
0.058,0.9714164644666048
0.059000000000000004,0.9709308776411942
0.06,0.9704455335485082
0.061,0.9699604320672105
0.062,0.9694755730760259
0.063,0.9689909564537397
0.064,0.9685065820791976
0.065,0.968022449831306
0.066,0.967538559589032
0.067,0.9670549112314029
0.068,0.9665715046375066
0.069,0.9660883396864915
0.07,0.9656054162575665
0.07100000000000001,0.9651227342300005
0.07200000000000001,0.9646402934831231
0.073,0.964158093896324
0.074,0.9636761353490535
0.075,0.9631944177208218
0.076,0.9627129408911995
0.077,0.9622317047398176
0.078,0.9617507091463667
0.079,0.9612699539905982
0.08,0.9607894391523232
0.081,0.960309164511413
0.082,0.9598291299477989
0.083,0.9593493353414723
0.084,0.9588697805724845
0.085,0.958390465520947
0.08600000000000001,0.9579113900670306
0.08700000000000001,0.957432554090967
0.088,0.9569539574730467
0.089,0.9564756000936208
0.09,0.9559974818331
0.091,0.9555196025719545
0.092,0.9550419621907147
0.093,0.9545645605699703
0.094,0.9540873975903711
0.095,0.9536104731326264
0.096,0.9531337870775047
0.097,0.9526573393058348
